V1,V4,V5
S,daí ficou eu e minha mãe,S_ALCP_2017FA+_AdrieleS.eaf
S,aí eu era mais velha ficava tomando de conta,S_ALCP_2017FA+_AdrieleS.eaf
S,dos toquinho,S_ALCP_2017FA+_AdrieleS.eaf
S,daí ixe minha vida foi sofrida viu,S_ALCP_2017FA+_AdrieleS.eaf
D1,é,S_ALCP_2017FA+_AdrieleS.eaf
S,bastante,S_ALCP_2017FA+_AdrieleS.eaf
D1,imagino,S_ALCP_2017FA+_AdrieleS.eaf
D1,você está com quantos anos hoje,S_ALCP_2017FA+_AdrieleS.eaf
S,ah eu estou com trinta e oito,S_ALCP_2017FA+_AdrieleS.eaf
D1,trinta e oito,S_ALCP_2017FA+_AdrieleS.eaf
D1,e você,S_ALCP_2017FA+_AdrieleS.eaf
D1,de quando você mudou pra cá você notou alguma diferença do bairro hoje,S_ALCP_2017FA+_AdrieleS.eaf
D1,do que do que ele era antes assim de quando você mudou,S_ALCP_2017FA+_AdrieleS.eaf
S,pra aqui,S_ALCP_2017FA+_AdrieleS.eaf
D1,isso,S_ALCP_2017FA+_AdrieleS.eaf
S,bastante,S_ALCP_2017FA+_AdrieleS.eaf
D1,é,S_ALCP_2017FA+_AdrieleS.eaf
D1,que é que mudou assim,S_ALCP_2017FA+_AdrieleS.eaf
S,ai mudou tanta coisa porque quando eu vim pra esse bairro aqui era de terra,S_ALCP_2017FA+_AdrieleS.eaf
S,agora as rua estão tudo asfaltada né,S_ALCP_2017FA+_AdrieleS.eaf
D1,uhum,S_ALCP_2017FA+_AdrieleS.eaf
S,tudo legal agora mudou bastante,S_ALCP_2017FA+_AdrieleS.eaf
D1,teve mais casa também cresceu,S_ALCP_2017FA+_AdrieleS.eaf
S,bastante viu,S_ALCP_2017FA+_AdrieleS.eaf
S,quando eu cheguei a eh quando eu comprei o terreno era morro,S_ALCP_2017FA+_AdrieleS.eaf
D1,ah é,S_ALCP_2017FA+_AdrieleS.eaf
S,e aí,S_ALCP_2017FA+_AdrieleS.eaf
D1,e agora já está tudo,S_ALCP_2017FA+_AdrieleS.eaf
S,é,S_ALCP_2017FA+_AdrieleS.eaf
S,meu marido fez um porão fez um comércio embaixo e fez a casa em cima,S_ALCP_2017FA+_AdrieleS.eaf
S,que eu morava na casa da minha mãe com ela né,S_ALCP_2017FA+_AdrieleS.eaf
D1,uhum,S_ALCP_2017FA+_AdrieleS.eaf
S,quando eu vim pra são paulo,S_ALCP_2017FA+_AdrieleS.eaf
S,daí minha mãe chegou a falecer o negócio de herança você sabe que é fica difícil,S_ALCP_2017FA+_AdrieleS.eaf
S,uma passava na cara a outra passava na cara eu digo,S_ALCP_2017FA+_AdrieleS.eaf
S,fica difícil pra mim,S_ALCP_2017FA+_AdrieleS.eaf
S,cheguei,S_ALCP_2017FA+_AdrieleS.eaf
S,o ponto de sair de lá nem terminar minha casa,S_ALCP_2017FA+_AdrieleS.eaf
S,a loira via não era loira,S_ALCP_2017FA+_AdrieleS.eaf
S,dormia lá num,S_ALCP_2017FA+_AdrieleS.eaf
S,no chão do bar,S_ALCP_2017FA+_AdrieleS.eaf
S,eu digo ah filha já estou com a casa pronta mesmo pus umas folhas de madeirite ali,S_ALCP_2017FA+_AdrieleS.eaf
S,põe folha de madeirite não tinha reboco não tinha nada entrei,S_ALCP_2017FA+_AdrieleS.eaf
S,e boa estou graças a deus,S_ALCP_2017FA+_AdrieleS.eaf
S,que deus está,S_ALCP_2017FA+_AdrieleS.eaf
S,dando uma força pra mim bastante que eu já tenho meu comercinho minha casa graças a deus né,S_ALCP_2017FA+_AdrieleS.eaf
D1,está arranjada,S_ALCP_2017FA+_AdrieleS.eaf
S,estou ixe,S_ALCP_2017FA+_AdrieleS.eaf
S,estou arranjada não estou,S_ALCP_2017FA+_AdrieleS.eaf
S,estou uma rainha graças a deus eu e meus filho,S_ALCP_2017FA+_AdrieleS.eaf
S,porque eu tenho três né,S_ALCP_2017FA+_AdrieleS.eaf
D1,que bom né,S_ALCP_2017FA+_AdrieleS.eaf
D1,é difícil né,S_ALCP_2017FA+_AdrieleS.eaf
S,é,S_ALCP_2017FA+_AdrieleS.eaf
S,aí graças a deus,S_ALCP_2017FA+_AdrieleS.eaf
S,eu estou,S_ALCP_2017FA+_AdrieleS.eaf
S,sossegada,S_ALCP_2017FA+_AdrieleS.eaf
D1,e aqui você conhece seus vizinhos,S_ALCP_2017FA+_AdrieleS.eaf
S,conheço,S_ALCP_2017FA+_AdrieleS.eaf
D1,é,S_ALCP_2017FA+_AdrieleS.eaf
D1,e se você assim por acaso precisar de ajuda você tem a quem recorrer aqui,S_ALCP_2017FA+_AdrieleS.eaf
S,tenho,S_ALCP_2017FA+_AdrieleS.eaf
S,a gente nunca fala que,S_ALCP_2017FA+_AdrieleS.eaf
S,não vai precisar de ninguém né,S_ALCP_2017FA+_AdrieleS.eaf
D1,uhum,S_ALCP_2017FA+_AdrieleS.eaf
S,que a gente sempre precisa,S_ALCP_2017FA+_AdrieleS.eaf
D1,mas aí você recorreria a quem,S_ALCP_2017FA+_AdrieleS.eaf
D1,os vizinhos sua família,S_ALCP_2017FA+_AdrieleS.eaf
S,ai se fica difícil sabe porque,S_ALCP_2017FA+_AdrieleS.eaf
S,eu acho assim,S_ALCP_2017FA+_AdrieleS.eaf
S,que,S_ALCP_2017FA+_AdrieleS.eaf
S,eu vou ser sincera que família é bom,S_ALCP_2017FA+_AdrieleS.eaf
S,mas se,S_ALCP_2017FA+_AdrieleS.eaf
S,é bom cada qual morar,S_ALCP_2017FA+_AdrieleS.eaf
S,num canto longe distante sabe,S_ALCP_2017FA+_AdrieleS.eaf
S,porque,S_ALCP_2017FA+_AdrieleS.eaf
S,quando a mãe e o pai da gente morre,S_ALCP_2017FA+_AdrieleS.eaf
S,fica difícil pra gente,S_ALCP_2017FA+_AdrieleS.eaf
S,é uma brigalhada eh sabe fica difícil,S_ALCP_2017FA+_AdrieleS.eaf
D1,uhum,S_ALCP_2017FA+_AdrieleS.eaf
S,daí é assim,S_ALCP_2017FA+_AdrieleS.eaf
S,eu gosto das minhas irmãs tudinha não tenho o que reclamar delas,S_ALCP_2017FA+_AdrieleS.eaf
S,são um amor pra mim,S_ALCP_2017FA+_AdrieleS.eaf
S,se uma cair na doença a outra ajuda sabe mas fica difícil assim,S_ALCP_2017FA+_AdrieleS.eaf
D1,uhum,S_ALCP_2017FA+_AdrieleS.eaf
S,por causo que,S_ALCP_2017FA+_AdrieleS.eaf
S,quando está tudo,S_ALCP_2017FA+_AdrieleS.eaf
S,de boa daí começa mas,S_ALCP_2017FA+_AdrieleS.eaf
S,isso é de família mesmo né,S_ALCP_2017FA+_AdrieleS.eaf
S,mas quando minha mãe era viva não era assim,S_ALCP_2017FA+_AdrieleS.eaf
S,daí ficou tudo difícil,S_ALCP_2017FA+_AdrieleS.eaf
S,fica tudo difícil quando a mãe morre,S_ALCP_2017FA+_AdrieleS.eaf
D1,é complicado né,S_ALCP_2017FA+_AdrieleS.eaf
S,porque a mãe que reunia nós tudinho né final de semana,S_ALCP_2017FA+_AdrieleS.eaf
S,uma morava em monte mor outra morava no,S_ALCP_2017FA+_AdrieleS.eaf
S,no outro canto daí ficava legal ah juntava todo mundo era,S_ALCP_2017FA+_AdrieleS.eaf
S,pela festança mas agora uma vai pra um canto outra vai pra outro,S_ALCP_2017FA+_AdrieleS.eaf
S,só final de ano que nós está junto,S_ALCP_2017FA+_AdrieleS.eaf
D1,aham,S_ALCP_2017FA+_AdrieleS.eaf
S,mas mora tudo num bairro,S_ALCP_2017FA+_AdrieleS.eaf
S,não tem nem como nós se ajuntar mais que mora tudo num bairro,S_ALCP_2017FA+_AdrieleS.eaf
D1,está tudo morando aqui no mesmo bairro é,S_ALCP_2017FA+_AdrieleS.eaf
S,uma mora vizinha,S_ALCP_2017FA+_AdrieleS.eaf
S,a outra mora pra baixo da minha casa a outras duas mora vizinha da outra,S_ALCP_2017FA+_AdrieleS.eaf
D1,está tudo pertinho agora,S_ALCP_2017FA+_AdrieleS.eaf
S,tudo perto,S_ALCP_2017FA+_AdrieleS.eaf
S,o único que mora mais longe é meu irmão,S_ALCP_2017FA+_AdrieleS.eaf
D1,ah seu irmão mora longe,S_ALCP_2017FA+_AdrieleS.eaf
S,o a,S_ALCP_2017FA+_AdrieleS.eaf
S,lá em santos,S_ALCP_2017FA+_AdrieleS.eaf
S,e o outro mora ali perto do habibs,S_ALCP_2017FA+_AdrieleS.eaf
D1,ah,S_ALCP_2017FA+_AdrieleS.eaf
D1,aqui do ouro verde,S_ALCP_2017FA+_AdrieleS.eaf
S,é,S_ALCP_2017FA+_AdrieleS.eaf
D1,e,S_ALCP_2017FA+_AdrieleS.eaf
D1,o que você acha que esse bairro ele tem assim de diferente dos outros bairros de campinas,S_ALCP_2017FA+_AdrieleS.eaf
S,eh de todos bairro,S_ALCP_2017FA+_AdrieleS.eaf
D1,é assim o que que seu bairro tem de diferente dos outros bairros,S_ALCP_2017FA+_AdrieleS.eaf
S,eh pra vista desses outros bairro que é,S_ALCP_2017FA+_AdrieleS.eaf
S,que é pequeninho né,S_ALCP_2017FA+_AdrieleS.eaf
S,pequenas calçadas casa,S_ALCP_2017FA+_AdrieleS.eaf
S,e aqui o são judas só estão fazendo o,S_ALCP_2017FA+_AdrieleS.eaf
S,eh,S_ALCP_2017FA+_AdrieleS.eaf
S,casarão sabe,S_ALCP_2017FA+_AdrieleS.eaf
D1,uhum,S_ALCP_2017FA+_AdrieleS.eaf
S,está ficando bairro chique eu estou achando,S_ALCP_2017FA+_AdrieleS.eaf
D1,uhum,S_ALCP_2017FA+_AdrieleS.eaf
S,só casa,S_ALCP_2017FA+_AdrieleS.eaf
D1,grandona,S_ALCP_2017FA+_AdrieleS.eaf
S,grande,S_ALCP_2017FA+_AdrieleS.eaf
D1,uhum,S_ALCP_2017FA+_AdrieleS.eaf
S,daí o que dá valoriza o bairro,S_ALCP_2017FA+_AdrieleS.eaf
S,é as casa né,S_ALCP_2017FA+_AdrieleS.eaf
D1,sim,S_ALCP_2017FA+_AdrieleS.eaf
S,porque se a gente faz umas casinha tudo pequeninho parece com uma favela,S_ALCP_2017FA+_AdrieleS.eaf
D1,uhum,S_ALCP_2017FA+_AdrieleS.eaf
S,ai ai,S_ALCP_2017FA+_AdrieleS.eaf
D1,e,S_ALCP_2017FA+_AdrieleS.eaf
D1,e costuma aqui a ter festa de bairro alguma coisa assim,S_ALCP_2017FA+_AdrieleS.eaf
S,ai,S_ALCP_2017FA+_AdrieleS.eaf
S,é dia das criança teve,S_ALCP_2017FA+_AdrieleS.eaf
D1,tem,S_ALCP_2017FA+_AdrieleS.eaf
D1,festinha para as crianças,S_ALCP_2017FA+_AdrieleS.eaf
S,tem,S_ALCP_2017FA+_AdrieleS.eaf
S,aham,S_ALCP_2017FA+_AdrieleS.eaf
D1,quem organiza são os moradores mesmo,S_ALCP_2017FA+_AdrieleS.eaf
S,é o,S_ALCP_2017FA+_AdrieleS.eaf
S,moradores mesmo,S_ALCP_2017FA+_AdrieleS.eaf
D1,é,S_ALCP_2017FA+_AdrieleS.eaf
S,ele,S_ALCP_2017FA+_AdrieleS.eaf
S,pede num assim,S_ALCP_2017FA+_AdrieleS.eaf
S,em cada comércio ele,S_ALCP_2017FA+_AdrieleS.eaf
S,sai pedindo uma ajuda sabe,S_ALCP_2017FA+_AdrieleS.eaf
D1,uhum,S_ALCP_2017FA+_AdrieleS.eaf
S,daí ele fez esse ano,S_ALCP_2017FA+_AdrieleS.eaf
D1,geralmente é só uma festinha para as crianças,S_ALCP_2017FA+_AdrieleS.eaf
S,mas,S_ALCP_2017FA+_AdrieleS.eaf
S,isso,S_ALCP_2017FA+_AdrieleS.eaf
S,ele aluga brinquedo tudo,S_ALCP_2017FA+_AdrieleS.eaf
D1,divertido,S_ALCP_2017FA+_AdrieleS.eaf
S,daí fica legal,S_ALCP_2017FA+_AdrieleS.eaf
D1,e tem algum,S_ALCP_2017FA+_AdrieleS.eaf
D1,lugar assim do bairro que as pessoas costumam se reunir,S_ALCP_2017FA+_AdrieleS.eaf
D1,pra festejar alguma coisa ou não,S_ALCP_2017FA+_AdrieleS.eaf
S,tem não,S_ALCP_2017FA+_AdrieleS.eaf
D1,não tem,S_ALCP_2017FA+_AdrieleS.eaf
S,só se for nas praças,S_ALCP_2017FA+_AdrieleS.eaf
S,ai ai,S_ALCP_2017FA+_AdrieleS.eaf
D1,e já aconteceu alguma coisa aqui que fez vocês pen pensar em se mudar,S_ALCP_2017FA+_AdrieleS.eaf
S,ai meu deus que vi bastante,S_ALCP_2017FA+_AdrieleS.eaf
D1,é,S_ALCP_2017FA+_AdrieleS.eaf
S,ah mas é briga de família mesmo,S_ALCP_2017FA+_AdrieleS.eaf
D1,não foi nada assim de assalto nada assim,S_ALCP_2017FA+_AdrieleS.eaf
S,mas depo,S_ALCP_2017FA+_AdrieleS.eaf
S,não,S_ALCP_2017FA+_AdrieleS.eaf
S,graças a deus não é sossegado esse bairro,S_ALCP_2017FA+_AdrieleS.eaf
D1,foi mais com a família,S_ALCP_2017FA+_AdrieleS.eaf
S,é sossegado,S_ALCP_2017FA+_AdrieleS.eaf
S,é,S_ALCP_2017FA+_AdrieleS.eaf
S,é quando nós briga daí eu falo que eu vou,S_ALCP_2017FA+_AdrieleS.eaf
S,mas é,S_ALCP_2017FA+_AdrieleS.eaf
S,faz parte da vida do dia a dia da gente,S_ALCP_2017FA+_AdrieleS.eaf
D1,sim,S_ALCP_2017FA+_AdrieleS.eaf
S,né,S_ALCP_2017FA+_AdrieleS.eaf
D1,uhum,S_ALCP_2017FA+_AdrieleS.eaf
D1,e,S_ALCP_2017FA+_AdrieleS.eaf
D1,hoje assim existe algum outro lugar que você gostaria de morar,S_ALCP_2017FA+_AdrieleS.eaf
D1,aqui no em campinas algum outro bairro,S_ALCP_2017FA+_AdrieleS.eaf
S,não,S_ALCP_2017FA+_AdrieleS.eaf
S,não,S_ALCP_2017FA+_AdrieleS.eaf
D1,não,S_ALCP_2017FA+_AdrieleS.eaf
S,eu gosto desse bairro demais,S_ALCP_2017FA+_AdrieleS.eaf
D1,é,S_ALCP_2017FA+_AdrieleS.eaf
D1,que bom né,S_ALCP_2017FA+_AdrieleS.eaf
S,eu gosto,S_ALCP_2017FA+_AdrieleS.eaf
ROTEIRO,BAIRRO,S_ALCP_2017FB-_LucimaraF.eaf
D1,i,S_ALCP_2017FB-_LucimaraF.eaf
D1,há quanto tempo que  você mora aqui nesse bairro,S_ALCP_2017FB-_LucimaraF.eaf
S,nesse bairro eu moro há três ano e,S_ALCP_2017FB-_LucimaraF.eaf
S,não eu moro há,S_ALCP_2017FB-_LucimaraF.eaf
S,há três ano e acho que uns,S_ALCP_2017FB-_LucimaraF.eaf
S,seis meses,S_ALCP_2017FB-_LucimaraF.eaf
D1,três anos e seis meses,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
D1,e você já morou em algum outro bairro aqui de campinas,S_ALCP_2017FB-_LucimaraF.eaf
S,não só nesse,S_ALCP_2017FB-_LucimaraF.eaf
D1,só nesse você veio de alagoas direto pra cá,S_ALCP_2017FB-_LucimaraF.eaf
S,direto pra cá,S_ALCP_2017FB-_LucimaraF.eaf
D1,não morou em nenhuma outra cidade aqui perto,S_ALCP_2017FB-_LucimaraF.eaf
S,não não só aqui,S_ALCP_2017FB-_LucimaraF.eaf
D1,e você gosta de morar aqui,S_ALCP_2017FB-_LucimaraF.eaf
S,gosto,S_ALCP_2017FB-_LucimaraF.eaf
D1,gosta por que que você gosta,S_ALCP_2017FB-_LucimaraF.eaf
S,gosto,S_ALCP_2017FB-_LucimaraF.eaf
S,ah porque,S_ALCP_2017FB-_LucimaraF.eaf
S,desde que eu cheguei aqui eu acho um bairro tranquilo,S_ALCP_2017FB-_LucimaraF.eaf
D1,aham,S_ALCP_2017FB-_LucimaraF.eaf
S,não acho um bairro agitado não acho bom,S_ALCP_2017FB-_LucimaraF.eaf
D1,e você aqui você conhece seus vizinhos,S_ALCP_2017FB-_LucimaraF.eaf
S,não assim eu conheço essa mulher aí de frente,S_ALCP_2017FB-_LucimaraF.eaf
S,mas eu não tenho intimidade essa daqui do lado né assim eu não tenho intimidade de estar conversando né,S_ALCP_2017FB-_LucimaraF.eaf
D1,uhum,S_ALCP_2017FB-_LucimaraF.eaf
S,com elas mas eu conheço,S_ALCP_2017FB-_LucimaraF.eaf
D1,você conhece assim de vista,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
D1,entendi você não tem assim ti de ir na casa nada disso,S_ALCP_2017FB-_LucimaraF.eaf
S,não não,S_ALCP_2017FB-_LucimaraF.eaf
S,não vou na casa de ninguém,S_ALCP_2017FB-_LucimaraF.eaf
D1,aham,S_ALCP_2017FB-_LucimaraF.eaf
S,aqui no bairro não,S_ALCP_2017FB-_LucimaraF.eaf
D1,tá,S_ALCP_2017FB-_LucimaraF.eaf
D1,e que que você acha que esse bairro aqui ele tem de diferente das outra dos outros bairros de campinas você acha que tem alguma diferença alguma coisa,S_ALCP_2017FB-_LucimaraF.eaf
D1,você gosta daqui que que não tem em outro bairro,S_ALCP_2017FB-_LucimaraF.eaf
S,mulher eu não sei não sei,S_ALCP_2017FB-_LucimaraF.eaf
S,falar a diferença eu sei que eu gosto daqui do bairro porque é o posto de saúde é bem pertinho,S_ALCP_2017FB-_LucimaraF.eaf
S,de casa o posto de saúde o terminal também aí por isso que eu gosto daqui,S_ALCP_2017FB-_LucimaraF.eaf
D1,é tudo muito perto aqui né,S_ALCP_2017FB-_LucimaraF.eaf
S,tudo perto o supermercado tudo perto também,S_ALCP_2017FB-_LucimaraF.eaf
S,tem lotérica tudo,S_ALCP_2017FB-_LucimaraF.eaf
D1,uhum,S_ALCP_2017FB-_LucimaraF.eaf
D1,então você consegue fazer tudo aqui,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
D1,legal,S_ALCP_2017FB-_LucimaraF.eaf
D1,e você sabe se aqui costuma haver,S_ALCP_2017FB-_LucimaraF.eaf
D1,festa de bairro,S_ALCP_2017FB-_LucimaraF.eaf
D1,alguma coisa assim,S_ALCP_2017FB-_LucimaraF.eaf
D1,uma festinha celebração alguma coisa,S_ALCP_2017FB-_LucimaraF.eaf
S,uhn não,S_ALCP_2017FB-_LucimaraF.eaf
S,festa de de bairro aqui,S_ALCP_2017FB-_LucimaraF.eaf
S,aqui mesmo onde eu moro no meu bairro eu nunca vi não já vi festinha ali na igreja,S_ALCP_2017FB-_LucimaraF.eaf
D1,uhum,S_ALCP_2017FB-_LucimaraF.eaf
S,na igreja aqui católica é,S_ALCP_2017FB-_LucimaraF.eaf
D1,nessa igreja,S_ALCP_2017FB-_LucimaraF.eaf
S,bom dosco,S_ALCP_2017FB-_LucimaraF.eaf
D1,aqui embaixo né,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
D1,uhum,S_ALCP_2017FB-_LucimaraF.eaf
D1,já viu festa de igreja mas assim geralmente é festa tipo festa junina,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
S,ali é,S_ALCP_2017FB-_LucimaraF.eaf
D1,dia das criança,S_ALCP_2017FB-_LucimaraF.eaf
D1,eu já almocei obrigada,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
D1,e você sabe se tem algum outro lugar aqui no bairro que as pessoas costumam se reunir,S_ALCP_2017FB-_LucimaraF.eaf
S,não sei,S_ALCP_2017FB-_LucimaraF.eaf
D1,não,S_ALCP_2017FB-_LucimaraF.eaf
S,sei não não,S_ALCP_2017FB-_LucimaraF.eaf
D1,e você sabe se as pessoas se ajudam por aqui,S_ALCP_2017FB-_LucimaraF.eaf
S,não,S_ALCP_2017FB-_LucimaraF.eaf
D1,não se ajudam,S_ALCP_2017FB-_LucimaraF.eaf
D1,ou não sabe,S_ALCP_2017FB-_LucimaraF.eaf
S,eu não sei nã eu não sei não se se ajudam não,S_ALCP_2017FB-_LucimaraF.eaf
D1,não,S_ALCP_2017FB-_LucimaraF.eaf
S,sei não falar,S_ALCP_2017FB-_LucimaraF.eaf
D1,mas assim se você precisar de ajuda algum dia pra quem que você recorre,S_ALCP_2017FB-_LucimaraF.eaf
S,ah eu recorro pra o vizinho aí de frente,S_ALCP_2017FB-_LucimaraF.eaf
D1,de frente,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
D1,e pra eles,S_ALCP_2017FB-_LucimaraF.eaf
S,não pra eles também eh que mora aqui em cima porque eu esqueci que eles mora aqui,S_ALCP_2017FB-_LucimaraF.eaf
D1,aham,S_ALCP_2017FB-_LucimaraF.eaf
S,eu sempre mando,S_ALCP_2017FB-_LucimaraF.eaf
S,quando eu vou sair às vezes que eu estou avexada eu sempre mando ele ficar com a minha menina,S_ALCP_2017FB-_LucimaraF.eaf
D1,é então se você precisar de ajuda,S_ALCP_2017FB-_LucimaraF.eaf
S,quando estão em casa,S_ALCP_2017FB-_LucimaraF.eaf
D1,com a sua família você pede pra el pra os vizinhos então,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
D1,e se,S_ALCP_2017FB-_LucimaraF.eaf
S,não pra pra ficar com a minha menina nunca pedi pra vizinho não só pro meu irmão aí,S_ALCP_2017FB-_LucimaraF.eaf
D1,ah entendi,S_ALCP_2017FB-_LucimaraF.eaf
D1,você tem uma filha,S_ALCP_2017FB-_LucimaraF.eaf
S,entendeu,S_ALCP_2017FB-_LucimaraF.eaf
S,tenho,S_ALCP_2017FB-_LucimaraF.eaf
D1,ahn,S_ALCP_2017FB-_LucimaraF.eaf
D1,mas e se você,S_ALCP_2017FB-_LucimaraF.eaf
D1,eh se alguém ficar doente se a família ficar doente então vai ser com eles mesmo que você vai contar,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
D1,e se eles precisarem de ajuda  a mesma coisa,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
D1,também ajuda,S_ALCP_2017FB-_LucimaraF.eaf
S,mesma coisa é,S_ALCP_2017FB-_LucimaraF.eaf
S,ajudo também,S_ALCP_2017FB-_LucimaraF.eaf
D1,e já chegou a acontecer alguma coisa aqui que fez você pensar em se mudar,S_ALCP_2017FB-_LucimaraF.eaf
S,não,S_ALCP_2017FB-_LucimaraF.eaf
S,até até aqui,S_ALCP_2017FB-_LucimaraF.eaf
S,que eu cheguei ainda não aconteceu não,S_ALCP_2017FB-_LucimaraF.eaf
D1,não graças a deus né,S_ALCP_2017FB-_LucimaraF.eaf
S,não é,S_ALCP_2017FB-_LucimaraF.eaf
S,graças a deus nunca aconteceu não,S_ALCP_2017FB-_LucimaraF.eaf
D1,você falou que você gosta de morar aqui né,S_ALCP_2017FB-_LucimaraF.eaf
S,uhum,S_ALCP_2017FB-_LucimaraF.eaf
D1,mas tem algum outro bairro de campinas hoje que você gostaria de,S_ALCP_2017FB-_LucimaraF.eaf
D1,de morar,S_ALCP_2017FB-_LucimaraF.eaf
S,só lá no,S_ALCP_2017FB-_LucimaraF.eaf
S,ali no parque universitário,S_ALCP_2017FB-_LucimaraF.eaf
D1,parque universitário,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
D1,é aqui perto,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
D1,é onde que fica mais ou menos,S_ALCP_2017FB-_LucimaraF.eaf
S,não aqui eh fica perto assim mas pra lá eu vou de ônibus foi de lá de onde eles estão vindo agora,S_ALCP_2017FB-_LucimaraF.eaf
D1,ah tá,S_ALCP_2017FB-_LucimaraF.eaf
S,ali perto do,S_ALCP_2017FB-_LucimaraF.eaf
S,onde tem a auto escola,S_ALCP_2017FB-_LucimaraF.eaf
S,ali é parque universitário,S_ALCP_2017FB-_LucimaraF.eaf
D1,mas é aqui na região na região do ouro verde ou não,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
D1,é,S_ALCP_2017FB-_LucimaraF.eaf
D1,ah sim,S_ALCP_2017FB-_LucimaraF.eaf
S,é pra cima do spazio vem vindo pra cá ao invés de ir pra lá é pra cá,S_ALCP_2017FB-_LucimaraF.eaf
D1,ah,S_ALCP_2017FB-_LucimaraF.eaf
D1,sei sei onde é então se fosse pra você mudar você mudaria mais pra ali,S_ALCP_2017FB-_LucimaraF.eaf
S,é,S_ALCP_2017FB-_LucimaraF.eaf
D1,ali pra perto,S_ALCP_2017FB-_LucimaraF.eaf
ROTEIRO,BAIRRO,S_ALCP_2017MA-_DanielS.eaf
D1,d,S_ALCP_2017MA-_DanielS.eaf
D1,eh fala pra mim há quanto tempo você está aqui nesse bairro,S_ALCP_2017MA-_DanielS.eaf
S,ah já tem oitos meses quase nove meses,S_ALCP_2017MA-_DanielS.eaf
D1,nove meses,S_ALCP_2017MA-_DanielS.eaf
D1,e você gosta de morar aqui nessa região de campinas,S_ALCP_2017MA-_DanielS.eaf
S,ah está bom né,S_ALCP_2017MA-_DanielS.eaf
S,está tão ruim não,S_ALCP_2017MA-_DanielS.eaf
S,está dá,S_ALCP_2017MA-_DanielS.eaf
S,dá pra levar,S_ALCP_2017MA-_DanielS.eaf
D1,e por que que você escolheu morar aqui nesse bairro,S_ALCP_2017MA-_DanielS.eaf
S,ah moça porque no lugar que a gente mora lá,S_ALCP_2017MA-_DanielS.eaf
S,é difícil,S_ALCP_2017MA-_DanielS.eaf
D1,uhum,S_ALCP_2017MA-_DanielS.eaf
S,a pessoa sobreviver né,S_ALCP_2017MA-_DanielS.eaf
D1,uhum,S_ALCP_2017MA-_DanielS.eaf
S,ah é complicado lá pra emprego essas coisa toda,S_ALCP_2017MA-_DanielS.eaf
D1,mas por que que você decidiu morar nesse aqui em específico,S_ALCP_2017MA-_DanielS.eaf
D1,nesse bairro,S_ALCP_2017MA-_DanielS.eaf
S,ah porque aqui é um cantinho melhor né,S_ALCP_2017MA-_DanielS.eaf
S,até pra trabalhar,S_ALCP_2017MA-_DanielS.eaf
S,achei bem bacana,S_ALCP_2017MA-_DanielS.eaf
D1,entendi,S_ALCP_2017MA-_DanielS.eaf
D1,e você já morou em algum outro lugar aqui de campinas sem ser aqui,S_ALCP_2017MA-_DanielS.eaf
S,não,S_ALCP_2017MA-_DanielS.eaf
S,só esse mesmo,S_ALCP_2017MA-_DanielS.eaf
D1,e você aqui você conhece seus vizinhos,S_ALCP_2017MA-_DanielS.eaf
S,alguns,S_ALCP_2017MA-_DanielS.eaf
S,uns dois ou três,S_ALCP_2017MA-_DanielS.eaf
D1,dois ou três e eles também são,S_ALCP_2017MA-_DanielS.eaf
S,isso,S_ALCP_2017MA-_DanielS.eaf
D1,de alagoas,S_ALCP_2017MA-_DanielS.eaf
S,não,S_ALCP_2017MA-_DanielS.eaf
D1,são,S_ALCP_2017MA-_DanielS.eaf
S,depois que eu cheguei aqui né eu conheço assim,S_ALCP_2017MA-_DanielS.eaf
S,eles,S_ALCP_2017MA-_DanielS.eaf
D1,aham,S_ALCP_2017MA-_DanielS.eaf
D1,e o que que tem nesse bairro de diferente dos outros bairros em campinas que você saiba,S_ALCP_2017MA-_DanielS.eaf
S,deixa eu ver,S_ALCP_2017MA-_DanielS.eaf
S,ah tem posto tem barzinhos,S_ALCP_2017MA-_DanielS.eaf
